galaxies_lens_bulge_elliptical_comps_0,galaxies_lens_bulge_elliptical_comps_1,galaxies_lens_bulge_intensity_value,galaxies_lens_bulge_effective_radius_value,galaxies_lens_bulge_sersic_index,galaxies_lens_bulge_centre_0,galaxies_lens_bulge_centre_1,galaxies_lens_disk_elliptical_comps_0,galaxies_lens_disk_elliptical_comps_1,galaxies_lens_disk_intensity_value,galaxies_lens_disk_effective_radius_value,log_likelihood,log_prior,log_posterior,weights
0.2765739959612119,0.718896550521271,805595.3914760316,20.046814012720322,7.0027343576127805,0.11913668713487859,-0.09889032903490534,0.02049521363725515,-0.3311584193769095,0.00029126517355806085,1.9579602003818963,-2.0825041242184533e+21,3433.4307104586674,-2.0825041242184533e+21,0.0
0.9735816927964378,-0.07365540639705426,794174.7205323486,4.3624869592412,6.342721740302638,-0.06990099211263795,0.5342509463537527,0.4488468423177481,-0.45786271478060026,12317.4879297519,0.7793453299233211,-3.1536846704176214e+19,1.6129170133216189,-3.1536846704176214e+19,0.0
-0.20741055692281463,0.45933381394812756,232692.3937227037,18.451922613184333,2.2179357402249726,0.20506926376567045,-0.06342727799208289,-0.9746529623562885,-0.3039528876627977,246985.8984136449,12.605041553455333,-4.874755364848666e+18,0.2559884715269936,-4.874755364848666e+18,0.0
0.4240424400006848,-0.7595385725162505,513314.8612957792,4.744323695052273,3.228013525134295,-0.17844630288452218,0.2736644393448595,0.7652064634422904,0.058056886540940766,7.022721401593688e-05,8.944681830146404,-4.73953778780294e+18,14240.08708101872,-4.739537787802926e+18,0.0
0.7302667888778203,0.08851574382653404,51149.44871383982,11.376988817897209,7.486631031885171,0.1834778289371222,0.004848030963607979,-0.04004269451299991,0.9210493615717148,427461.39739475434,8.4355555385833,-3.9439356893861105e+18,0.18717531836595142,-3.9439356893861105e+18,0.0
0.21469893383513705,-0.508331122981496,58443.79340640149,11.852551841605372,6.726916232062024,-0.06262466340604396,-0.07916143286801136,0.9842066592250327,-0.12582576948176882,4.468151889707078e-05,29.407763703078853,-2.875260562010534e+18,22380.674482814076,-2.8752605620105114e+18,0.0
-0.7063315077539662,-0.12764720388845174,77530.98969467058,15.483675166131919,4.17963951172425,-0.033798124366662456,0.03630966745751486,0.3868922625394351,-0.27607992569267914,4.170627690359242,10.71984184581105,-2.402580012087096e+18,0.25345554402313913,-2.402580012087096e+18,0.0
0.2932944920850755,0.6349094661386143,11677.292581996495,17.819921394841245,7.77660655531083,0.3977746387199328,0.03032442410639097,0.4158550341980436,-0.4172377624541346,0.008194940607232613,7.190119548749154,-5.726369842975977e+17,122.91073003018796,-5.726369842975976e+17,0.0
-0.016377752258528666,0.7308439243166585,587.6445824381833,8.334883907403785,1.2934886207949676,0.6403012587907031,-0.24008111261358422,-0.9588618069451358,0.6551173256768144,933595.2027380001,13.790336153392758,-3.605322026632285e+17,2.5996174613493914,-3.605322026632285e+17,0.0
0.04537159273278091,-0.5841192604659671,1.0772899332496338e-06,23.535332464544865,3.9728362656854808,-0.44056858184964875,0.15795232792670855,-0.2081521787149394,-0.3799591371311466,158452.23302538917,20.08064198320951,-2.6354326277157043e+17,928256.4332426182,-2.6354326277064218e+17,0.0
0.7665620453623878,-0.29401419561174036,8259.19093464891,29.934795080874757,5.903243800153501,-0.3538974651224418,-0.0659991072163614,0.36492132207437744,0.9480887711138519,7.632650679365445e-05,7.989688747533003,-2.6312143181888182e+17,13102.328483762742,-2.6312143181886874e+17,0.0
0.7832293006118234,0.6865882697646306,31764.769897597398,15.211223973131048,5.536881431255343,-0.13784910796505376,-0.2788596405982812,-0.635535950653807,0.1864641700584293,48425.908064967334,21.803301251706362,-8.988186935240685e+16,0.5376358855288316,-8.988186935240685e+16,0.0
0.10545765566452858,-0.4935713460355797,6433.228622868826,15.067050638873674,4.230131330247466,-0.1471981546475104,-0.20765128018872903,0.17411633529211534,-0.2833828662788975,10465.388609221402,13.367240524316355,-2.3755147534374196e+16,0.36017516765604723,-2.3755147534374196e+16,0.0
-0.5979934893336101,-0.6281910059426581,62586.84806626427,2.6984758416761045,2.4271514430039947,-0.2090237344520842,0.13281118167540262,0.8145596922653136,0.6844062386730352,4.6881452269589835e-05,14.686735338351038,-1.3346690062365062e+16,21330.737974608597,-1.3346690062343732e+16,0.0
-0.29022113273180605,0.7815240970619113,9517.777432198422,5.057531944051523,4.627266275206462,-0.05162198262397946,-0.6434717331966697,0.028875370937578193,0.6101830758362714,3.881611980991568e-06,25.481521491865237,-4395591676424419.5,257627.24138400485,-4395591676166792.5,0.0
0.530369773607442,-0.6154953947519886,221.2715909551867,26.62295973044544,0.6779133376606232,0.1433305860273174,-0.38699785930080827,-0.1700165535682152,-0.04145302584991395,12102.799145641979,28.907699019281306,-1836887448545009.0,0.9507741806913653,-1836887448545008.0,0.0
-0.44860690636523937,0.804318425856082,3462.497294279859,27.766020389696678,2.6324778040803984,0.18881684684653405,0.13905990963662174,-0.5381823769955347,0.8745058791890132,0.7442438206349193,12.98170955364834,-1552608007607528.5,1.6494314970033797,-1552608007607526.8,0.0
0.26343321073120785,0.4785346694259598,591.1892248856685,19.199185770117154,5.928070921115404,-0.6034858018541985,0.7369051138227585,0.3777557921388528,-0.9869088224169564,1715.0748187862646,26.99806464229343,-878515073763320.1,5.042409347502638,-878515073763315.1,0.0
0.209699101845096,-0.7609181928741526,4.8028773226226145,5.602678310585429,4.644417592181215,-0.0629668678787607,0.1899459955075903,0.47894476323697566,-0.6347559500063829,18397.15060106927,5.16311569861005,-788680791588273.4,0.4307312564862892,-788680791588273.0,0.0
-0.08620506704605502,0.2633315372840137,397.5873667886302,23.10957954313108,6.461442693287298,-0.588646269200987,0.17867770803396005,-0.4748716585548469,0.20017844328914225,0.000415953242736462,6.845394037840322,-778218190823753.6,2406.2212748710203,-778218190821347.4,0.0
-0.041913131786768476,-0.7304464958061827,6902.911484633352,27.93129221494356,0.9766807019285388,0.009618764540062021,0.017929997458155624,0.6700159783617978,0.1254837431396052,0.016420503069468097,13.522498060462675,-469955723691874.9,60.901918912101074,-469955723691814.0,0.0
-0.27363911305095256,0.9850893457062029,0.00017085398933610373,8.116594509891241,2.129445609291455,-0.20278624015181582,-0.12135262623773677,0.17804150538978436,-0.3960727894562519,5625.025440122351,20.490076990066374,-332786381713398.9,5853.261286085115,-332786381707545.6,0.0
-0.08797792809802751,0.08406158656730489,482.38628389697,18.430648772565114,4.993558063749365,-0.09456243835101194,0.45247142627767534,-0.27241627513617694,-0.27088717277229923,0.0008790300361125236,20.808781509675292,-273157633567699.16,1138.8066966574384,-273157633566560.34,0.0
-0.09903448853379615,0.6480960728715814,4.0754054088995066e-05,5.236159581339745,1.0944430244616814,0.1074902293850184,0.16783499566085516,0.7906850253535747,-0.8688474098044943,14921.260141450251,25.486674341695707,-182197790984644.06,24537.656897350367,-182197790960106.4,0.0
0.38998441966953235,0.06430353327109639,730.4204410707639,5.712537356469775,7.161090828051444,-0.2123192853723221,-0.355308698292751,-0.5931517879411132,-0.8346330141339524,0.0002767663979919293,25.92739585920504,-114711342434572.28,3614.108548019017,-114711342430958.17,0.0
-0.5538084718616278,-0.318893429091621,326.9073248256623,23.00391032242053,4.361034703352656,-0.6308865352231182,-0.10274449843463586,0.12881760993201086,0.2646500254806332,0.03503256585050128,12.49991713345844,-113243100267892.31,30.817784844235018,-113243100267861.5,0.0
-0.4365716565266289,-0.23819991945522379,40.24449983575466,11.905373045195415,6.970281162028517,-0.6036243702081332,0.42933965987876405,-0.6184702164080564,0.3948436526238084,9554.06483673572,1.543042569052766,-52872994987921.234,3.0732579160066145,-52872994987918.164,0.0
0.25102929548865105,-0.552349968393296,352.88518885430483,16.977497900350823,3.7525849176798043,-0.34778333156131913,-0.12899193939859835,0.259026516047973,0.25082008457151206,0.00012096260803933577,25.965920637963247,-42411208793846.17,8267.784755316954,-42411208785578.39,0.0
-0.03911573890066089,0.8648158037399953,784.2331025742515,13.542221147422092,2.4301054264132276,-0.16786223956516994,0.10701673306310815,0.5468786555612255,-0.6169293046197144,149.5201916595905,24.48893277139071,-32013791076203.285,0.2281315944741453,-32013791076203.06,0.0
-0.020724180290877303,-0.328363316838189,123.64885998912591,6.325186888960847,7.833805294482835,0.2753353451044191,0.17864053368154195,0.3178400453208279,-0.9364889812268897,4140.722362533058,5.733788078150309,-25236903819805.1,0.6067844357250759,-25236903819804.496,0.0
-0.9512980810646341,-0.4592643006165342,8.852769980170546e-05,23.059081619852105,1.2772430241682704,-0.25366438597787877,-0.4765835828100081,0.5841446172365272,-0.42691554247754326,1213.3952032229224,21.97062576700511,-13641359357649.598,11297.51964458992,-13641359346352.078,0.0
-0.7868933635306397,-0.19355372468938903,85.78842711646479,7.622221139313931,2.1613540653387506,0.07669395013482386,-0.11970590313314378,0.4385131114837051,0.3818287078292033,1449.5165667768013,9.261750269250612,-13579056362760.904,0.12463238705780023,-13579056362760.78,0.0
0.14203153428502713,0.8539581110097587,0.08433648612505143,9.075234843205003,6.6637919790164455,-0.042701160293405496,0.011422691024277301,-0.8862920956034173,0.45677564013839334,2053.8076870312357,24.424282921353978,-6253987076446.955,11.86860594441005,-6253987076435.087,0.0
0.13209692845568188,0.45147934492062824,16.14538343740005,23.391118058179256,2.928999341038974,-0.3764918386791567,0.490884065429824,-0.6150399910001398,-0.9106648869943721,2449.277607342506,23.939768748206642,-5820444509076.118,2.188530328287407,-5820444509073.93,0.0
0.7117752664541159,0.5035792322382509,123.20475500778431,9.414746381445395,5.157441391942882,0.3322072767073303,-0.06463249834467188,-0.17645892275457453,-0.12014910816715973,1.8678523013092503e-06,23.54083042592497,-3528118353768.5347,535374.8811007576,-3528117818393.654,0.0
0.8390720963651435,0.3358530269705051,11.28143216991865,10.834223724666408,4.494933795206231,0.25191481807635857,0.3459078043155984,-0.8144797530889731,-0.5669601275262812,1296.2766484358433,16.525360047588457,-2986298157294.2837,1.1067086940123616,-2986298157293.177,0.0
0.7165220319440087,-0.4125917123385059,2.586489805749431,13.70323344799643,0.5742137614035865,0.4982007894497681,0.264808841591487,0.6092330244446633,0.5315642623707273,556.9787639239839,15.57117623868808,-1981179517852.1704,2.1569072693311404,-1981179517850.0134,0.0
0.9455994283068758,-0.01707873014929806,693.8275404643082,7.83249535087291,1.323384624407581,-0.015321108596671578,-0.06232775781020825,0.45648195409379544,-0.3617680375596679,5.913923838878111,14.004856154240676,-1551968874557.8696,0.1934197841701157,-1551968874557.6763,0.0
-0.632995960548492,0.780580996399665,484.35962417208174,11.36212071770509,3.423022332048893,0.1266734299278736,0.10766096373894948,0.12791575863397564,0.9978660341777528,2.435872157566084e-05,25.453037324318633,-1386998446276.5117,41053.21320747636,-1386998405223.2986,0.0
